timestamp,icao24,callsign,latitude,longitude,altitude,velocity,heading,vertical_rate,on_ground
2026-03-11T23:54:14.045189,750210,MAS1194,3.9491,100.8576,6096,201.52,336.05,0,False
2026-03-11T23:56:14.973576,3965af,AFR257,3.7388,101.5144,9144,258.88,317.5,0,False
2026-03-11T23:56:14.973576,750210,MAS1194,3.9491,100.8576,6096,201.52,336.05,0,False
2026-03-11T23:58:15.962732,3965af,AFR257,3.8222,101.4402,9144,259.21,322.17,0,False
2026-03-12T00:00:16.959750,3965af,AFR257,3.8222,101.4402,9144,259.21,322.17,0,False
2026-03-12T00:08:22.950561,40621d,BAW16,3.7802,101.0343,9144,262.15,4.5,0,False
2026-03-12T00:10:23.985345,40621d,BAW16,3.7802,101.0343,9144,262.15,4.5,0,False
2026-03-12T00:12:24.927220,40621d,BAW16,3.7802,101.0343,9144,262.15,4.5,0,False
2026-03-12T00:12:24.927220,8013d6,AIC2383,3.881,101.4026,10370.82,232.81,335.87,0.33,False
2026-03-12T00:14:25.890035,8013d6,AIC2383,4.0241,101.3389,10370.82,233.28,335.92,0,False
2026-03-12T00:16:26.899524,8013d6,AIC2383,4.0241,101.3389,10370.82,233.28,335.92,0,False
2026-03-12T00:18:27.918576,76cd76,SIA322,3.7561,101.458,8534.4,250.1,335.97,0,False
2026-03-12T00:18:27.918576,8013d6,AIC2383,4.0241,101.3389,10370.82,233.28,335.92,0,False
2026-03-12T00:20:28.865985,76cd76,SIA322,3.7561,101.458,8534.4,250.1,335.97,0,False
2026-03-12T00:22:29.874998,76cd76,SIA322,3.7561,101.458,8534.4,250.1,335.97,0,False
2026-03-12T00:26:31.827825,4bb106,THY39V,3.7046,101.4075,5524.5,216.26,4.64,4.88,False
2026-03-12T00:26:31.827825,75044a,MAS20,3.8644,100.8953,6827.52,212.54,335.85,4.55,False
2026-03-12T00:28:32.816707,4bb106,THY39V,3.7046,101.4075,5524.5,216.26,4.64,4.88,False
2026-03-12T00:28:32.816707,75044a,MAS20,3.9921,100.8386,7216.14,215.31,335.88,7.48,False
2026-03-12T00:30:33.822429,4bb106,THY39V,3.7046,101.4075,5524.5,216.26,4.64,4.88,False
2026-03-12T00:30:33.822429,75044a,MAS20,3.9921,100.8386,7216.14,215.31,335.88,7.48,False
2026-03-12T00:30:33.822429,40621b,BAW12,4.0069,101.5255,9144,254.66,322.55,0,False
2026-03-12T00:32:34.867528,48455f,KLM810,3.7121,101.4081,5806.44,224.51,4.6,8.45,False
2026-03-12T00:32:34.867528,75044a,MAS20,3.9921,100.8386,7216.14,215.31,335.88,7.48,False
2026-03-12T00:32:34.867528,40621b,BAW12,4.1079,101.4487,9144,254.66,322.55,0,False
2026-03-12T00:34:35.830108,48455f,KLM810,3.7121,101.4081,5806.44,224.51,4.6,8.45,False
2026-03-12T00:34:35.830108,40621b,BAW12,4.1079,101.4487,9144,254.66,322.55,0,False
2026-03-12T00:42:39.706603,7c4921,QFA1,3.8487,101.5577,9144,254.53,332.04,0,False
2026-03-12T00:44:40.896813,7c4921,QFA1,3.8487,101.5577,9144,254.53,332.04,0,False
2026-03-12T00:48:42.871884,76cd41,SIA378,3.9061,101.5772,9144,257.09,330.51,0,False
2026-03-12T00:50:43.846702,3c4ad5,DLH781,3.7427,101.4638,8534.4,249.63,335.92,0,False
2026-03-12T00:50:43.846702,76cd41,SIA378,4.0834,101.4772,9144,255.94,330.5,0,False
2026-03-12T00:52:44.807958,3c4ad5,DLH781,3.7538,101.4588,8534.4,249.63,335.92,0,False
2026-03-12T00:52:44.807958,76cd41,SIA378,4.0834,101.4772,9144,255.94,330.5,0,False
2026-03-12T00:54:45.808788,3c4ad5,DLH781,3.7538,101.4588,8534.4,249.63,335.92,0,False
2026-03-12T00:54:45.808788,76cd41,SIA378,4.0834,101.4772,9144,255.94,330.5,0,False
2026-03-12T00:58:47.733222,406f78,BAW34,3.8963,100.8731,6050.28,236.85,323.48,3.58,False
2026-03-12T01:00:48.731074,3c670d,DLH769,3.7941,101.4409,10363.2,253.54,335.93,0,False
2026-03-12T01:00:48.731074,406f78,BAW34,3.9911,100.79,6309.36,241.67,316.9,5.53,False
2026-03-12T01:02:49.743262,3c670d,DLH769,3.9743,101.3608,10363.2,253.54,335.93,0,False
2026-03-12T01:02:49.743262,406f78,BAW34,3.9911,100.79,6309.36,241.67,316.9,5.53,False
2026-03-12T01:04:50.753108,3c670d,DLH769,3.9743,101.3608,10363.2,253.54,335.93,0,False
2026-03-12T01:04:50.753108,406f78,BAW34,3.9911,100.79,6309.36,241.67,316.9,5.53,False
2026-03-12T01:06:51.726811,3c670d,DLH769,3.9743,101.3608,10363.2,253.54,335.93,0,False
2026-03-12T01:15:15.053760,76cda8,SIA312,4.0037,101.5198,10317.48,251.09,330.55,1.3,False
2026-03-12T01:17:16.007865,76cda8,Unknown,4.2414,101.3862,10363.2,251.79,330.5,0,False
2026-03-12T01:17:16.007865,76cef4,SIA336,3.7213,101.589,9144,257.73,329.8,0,False
2026-03-12T01:19:16.999579,76cda8,Unknown,4.2414,101.3862,10363.2,251.79,330.5,0,False
2026-03-12T01:19:16.999579,76cef4,SIA336,3.7982,101.5444,9144,256.58,329.78,0,False
2026-03-12T01:21:17.954845,76cda8,Unknown,4.2414,101.3862,10363.2,251.79,330.5,0,False
2026-03-12T01:21:17.954845,76cef4,SIA336,3.7982,101.5444,9144,256.58,329.78,0,False
2026-03-12T01:23:18.992466,76cdac,SIA304,4.047,101.5621,10637.52,251.99,328.35,4.55,False
2026-03-12T01:25:19.918469,76cdac,SIA304,4.2734,101.4235,10919.46,250.14,328.37,1.63,False
2026-03-12T16:03:38.764925,76d1ca,TGW477,3.739,101.0438,10050.78,244.56,157.75,0,False
2026-03-12T16:03:38.764925,7502b3,AXXM6126,3.973,100.8471,7315.2,195.51,335.93,0,False
2026-03-12T16:03:38.764925,7504f4,AXM6331,3.993,100.8383,8976.36,220.85,335.94,11.38,False
2026-03-12T16:05:39.932275,7502b3,AXXM6126,3.973,100.8471,7315.2,195.51,335.93,0,False
2026-03-12T16:07:41.265046,76b44b,SIA138,3.8079,100.9205,9806.94,235.11,335.85,-4.88,False
2026-03-12T16:09:42.719878,3c4acd,Unknown,3.8112,101.2094,11277.6,248.02,153.91,0,False
2026-03-12T16:09:42.719878,76b44b,SIA138,3.9874,100.8406,9342.12,230.09,336.13,-5.2,False
2026-03-12T16:11:44.068002,76b44b,SIA138,3.9874,100.8406,9342.12,230.09,336.13,-5.2,False
2026-03-12T16:13:45.198993,76b44b,SIA138,3.9874,100.8406,9342.12,230.09,336.13,-5.2,False
2026-03-12T16:19:48.420565,80141f,IGO1026,3.7629,100.7798,10363.2,236.44,307.22,0,False
2026-03-12T16:21:49.574288,80141f,IGO1026,3.8195,100.7056,10363.2,236.44,307.22,0,False
2026-03-12T16:23:50.983843,80141f,IGO1026,3.8195,100.7056,10363.2,236.44,307.22,0,False
2026-03-12T16:25:52.114110,80141f,IGO1026,3.8195,100.7056,10363.2,236.44,307.22,0,False
2026-03-12T16:29:54.352735,76d1cc,TGW486,3.7498,101.0355,5052.06,194.05,325.8,-10.08,False
2026-03-12T16:31:55.389773,76d1cc,TGW486,3.8513,100.9696,4328.16,184.47,338.23,-5.53,False
2026-03-12T16:31:55.389773,406f75,BAW33,3.725,101.4844,8549.64,232.75,148.56,-5.2,False
2026-03-12T16:33:56.706323,76d1cc,TGW486,3.8513,100.9696,4328.16,184.47,338.23,-5.53,False
2026-03-12T16:33:56.706323,750400,MXD528,3.7901,101.0208,7322.82,206.38,332.86,8.78,False
2026-03-12T16:35:57.834942,76d1cc,TGW486,3.8513,100.9696,4328.16,184.47,338.23,-5.53,False
2026-03-12T16:35:57.834942,75027b,MAS1152,3.8047,100.922,6705.6,207.94,335.91,0,False
2026-03-12T16:35:57.834942,750400,MXD528,3.8063,101.0126,7399.02,206.15,332.99,8.78,False
2026-03-12T16:37:58.925528,75027b,MAS1152,3.9737,100.8465,6705.6,207.47,335.85,0,False
2026-03-12T16:37:58.925528,750400,MXD528,3.8063,101.0126,7399.02,206.15,332.99,8.78,False
2026-03-12T16:39:59.990604,75027b,MAS1152,3.9737,100.8465,6705.6,207.47,335.85,0,False
2026-03-12T16:42:01.159527,75027b,MAS1152,3.9737,100.8465,6705.6,207.47,335.85,0,False
2026-03-12T16:44:03.537331,7501fd,Unknown,3.7061,100.5024,8145.78,222.73,146.02,-5.2,False
2026-03-12T16:44:03.537331,750441,AXM6316,3.9061,100.8769,7932.42,228.68,335.97,4.23,False
2026-03-12T16:46:04.699250,750441,AXM6316,3.9969,100.8365,8130.54,229.36,335.91,4.23,False
2026-03-12T16:48:05.857840,750441,AXM6316,3.9969,100.8365,8130.54,229.36,335.91,4.23,False
2026-03-12T16:52:08.124626,75029c,Unknown,3.8525,101.5309,10195.56,238.85,137.44,3.58,False
2026-03-12T16:58:11.486485,76b44e,SIA519,4.4581,100.3115,10668,242.19,148.64,0,False
2026-03-12T17:00:12.472895,76b44e,SIA519,4.3379,100.3841,10668,242.09,148.91,0,False
2026-03-12T17:02:13.959641,76d10a,TGW684,4.3419,101.5216,11582.4,238.59,332.94,0,False
2026-03-12T17:02:13.959641,76b44e,SIA519,4.3379,100.3841,10668,242.09,148.91,0,False
2026-03-12T17:04:15.240528,76d10a,TGW684,4.4339,101.4748,11582.4,238.59,332.94,0,False
2026-03-12T17:04:15.240528,76b44e,SIA519,3.7249,100.7569,10668,241.58,148.41,0,False
2026-03-12T17:06:16.707987,76d10a,TGW684,4.4339,101.4748,11582.4,238.59,332.94,0,False
2026-03-12T17:12:19.976439,7501e6,AXM820,3.7161,101.093,7802.88,206.32,340.48,11.05,False
2026-03-12T17:14:21.033149,7501e6,AXM820,3.7161,101.093,7802.88,206.32,340.48,11.05,False
2026-03-12T17:26:28.183180,750528,AXM6422,3.9558,100.856,7620,199.38,335.62,-13.98,False
2026-03-12T17:28:29.234662,750413,AXM860,3.7746,100.9242,8595.36,217.42,333.13,4.88,False
2026-03-12T17:28:29.234662,750528,AXM6422,3.9558,100.856,7620,199.38,335.62,-13.98,False
2026-03-12T17:30:30.382571,406948,BAW15,3.9097,100.893,10668,253.87,163.03,0,False
2026-03-12T17:30:30.382571,750413,AXM860,4.0289,100.7965,9197.34,238.59,332.94,4.23,False
2026-03-12T17:30:30.382571,750528,AXM6422,3.9558,100.856,7620,199.38,335.62,-13.98,False
2026-03-12T17:32:31.637869,750413,AXM860,4.0289,100.7965,9197.34,238.59,332.94,4.23,False
2026-03-12T17:34:32.787997,750413,AXM860,4.0289,100.7965,9197.34,238.59,332.94,4.23,False
2026-03-12T17:34:32.787997,76b445,SIA736,4.1613,101.5045,11582.4,241.28,316.64,0.33,False
2026-03-12T17:36:34.038581,76b445,SIA736,4.1613,101.5045,11582.4,241.28,316.64,0.33,False
2026-03-12T17:38:35.098293,88045a,Unknown,3.7761,100.3105,8816.34,196.53,175.8,-5.53,False
2026-03-12T17:38:35.098293,76cd75,SIA406,4.1409,101.5611,10363.2,251.84,326.67,-0.33,False
2026-03-12T17:38:35.098293,76cee9,SIA321,4.2936,100.4745,10660.38,258.08,142.13,0,False
2026-03-12T17:38:35.098293,76b445,SIA736,4.1613,101.5045,11582.4,241.28,316.64,0.33,False
2026-03-12T17:38:35.098293,8013d6,AIC2115,3.7053,101.0158,10058.4,239.15,155.2,0,False
2026-03-12T17:40:36.089900,76b864,Unknown,4.1672,100.6117,7993.38,228.29,152.05,7.8,False
2026-03-12T17:40:36.089900,76cd75,SIA406,4.1409,101.5611,10363.2,251.84,326.67,-0.33,False
2026-03-12T17:40:36.089900,76cee9,SIA321,4.0627,100.653,10668,258.49,142.2,0,False
2026-03-12T17:42:38.627640,76b864,Unknown,4.0212,100.6891,8580.12,230.17,151.72,7.15,False
2026-03-12T17:42:38.627640,76d1cc,Unknown,3.9418,101.2967,6690.36,185.93,166.89,8.45,False
2026-03-12T17:42:38.627640,76cd75,SIA406,4.1409,101.5611,10363.2,251.84,326.67,-0.33,False
2026-03-12T17:42:38.627640,76cee9,SIA321,3.8446,100.8214,10668,257.77,142.22,0,False
2026-03-12T17:44:40.903897,76b864,TGW425,3.719,100.8315,9540.24,236.13,163.03,6.83,False
2026-03-12T17:44:40.903897,76d1cc,Unknown,3.9418,101.2967,6690.36,241.11,128.85,8.13,False
2026-03-12T17:56:47.907244,76b44b,SIA137,3.9702,100.7907,8427.72,232.63,161.57,6.83,False
2026-03-12T17:58:49.094321,76b44b,SIA137,3.7206,100.8755,9204.96,238.17,161.1,5.2,False
2026-03-12T18:00:50.230366,461f56,FIN131,3.7042,100.8355,11887.2,244.4,139.27,0.33,False
2026-03-12T23:05:23.184185,750400,MXD2106,3.7039,101.0396,7315.2,207.69,328.99,0.33,False
2026-03-12T23:07:24.205821,750400,MXD2106,3.8933,100.9256,7315.2,207.51,328.79,0,False
2026-03-12T23:09:25.276767,750400,MXD2106,3.8933,100.9256,7315.2,207.51,328.79,0,False
2026-03-12T23:11:26.282514,750400,MXD2106,3.8933,100.9256,7315.2,207.51,328.79,0,False
2026-03-12T23:19:31.205886,8007cd,IGO1004,3.7899,100.6402,10972.8,236.34,302.38,0,False
2026-03-12T23:19:31.205886,750450,Unknown,4.498,101.0715,9418.32,226.91,322.09,2.93,False
2026-03-12T23:19:31.205886,06a2de,QTR8522,3.8331,101.3451,12496.8,239.15,147.03,0,False
2026-03-12T23:21:32.271789,8007cd,IGO1004,3.8248,100.5855,10980.42,235.91,302.44,0.33,False
2026-03-12T23:21:32.271789,750450,Unknown,4.498,101.0715,9418.32,226.91,322.09,2.93,False
2026-03-12T23:23:33.361863,8007cd,IGO1004,3.8248,100.5855,10980.42,235.91,302.44,0.33,False
2026-03-12T23:23:33.361863,750450,Unknown,4.498,101.0715,9418.32,226.91,322.09,2.93,False
2026-03-12T23:25:34.618230,8007cd,IGO1004,3.8248,100.5855,10980.42,235.91,302.44,0.33,False
2026-03-12T23:37:41.865928,7c806d,QFA209,4.0423,101.5886,10355.58,253.33,316.97,0.33,False
2026-03-12T23:39:42.904710,750223,MAS1194,3.8083,100.9203,6096,201.6,324.24,-0.33,False
2026-03-12T23:39:42.904710,7c806d,QFA209,4.1054,101.5299,10363.2,253.31,316.81,-0.33,False
2026-03-12T23:39:42.904710,80143a,AIC2383,3.7966,101.3093,9136.38,237.07,322.58,0,False
2026-03-12T23:41:43.933783,750223,MAS1194,3.9879,100.8402,5821.68,198.28,335.96,-3.58,False
2026-03-12T23:41:43.933783,7c806d,QFA209,4.1054,101.5299,10363.2,253.31,316.81,-0.33,False
2026-03-12T23:41:43.933783,80143a,AIC2383,3.7966,101.3093,9136.38,237.07,322.58,0,False
2026-03-12T23:43:45.203756,750223,MAS1194,3.9879,100.8402,5821.68,198.28,335.96,-3.58,False
2026-03-12T23:43:45.203756,80143a,AIC2383,3.7966,101.3093,9136.38,237.07,322.58,0,False
2026-03-12T23:45:46.297499,750223,MAS1194,3.9879,100.8402,5821.68,198.28,335.96,-3.58,False
2026-03-12T23:47:47.357816,3965aa,AFR257,3.7532,101.4556,9144,253.35,327.86,0,False
2026-03-12T23:49:48.732931,3965aa,AFR257,4.0125,101.268,9144,253.75,323.99,0,False
2026-03-12T23:51:49.844547,3965aa,AFR257,4.0125,101.268,9144,253.75,323.99,0,False
2026-03-12T23:53:50.976295,4bb0f4,THY057,3.9841,101.46,10370.82,260.49,350.22,0,False
2026-03-12T23:53:50.976295,3965aa,AFR257,4.0125,101.268,9144,253.75,323.99,0,False
2026-03-12T23:55:52.145591,4bb0f4,THY057,3.9841,101.46,10370.82,260.49,350.22,0,False
2026-03-12T23:57:53.268987,4bb0f4,THY057,3.9841,101.46,10370.82,260.49,350.22,0,False
2026-03-13T01:10:22.877360,4b1917,SWR177,3.826,101.4384,9144,249.32,320.69,0,False
2026-03-13T01:12:25.194099,4b1917,SWR177,3.826,101.4384,9144,249.32,320.69,0,False
2026-03-13T01:14:26.441156,4b1917,SWR177,3.826,101.4384,9144,249.32,320.69,0,False
2026-03-13T01:26:35.006921,8a0536,GIA088,3.7519,100.9474,9144,254.39,335.51,-0.33,False
2026-03-13T01:26:35.006921,76cdb2,SIA328,3.7714,101.4996,8534.4,244.13,313.89,0,False
2026-03-13T01:28:36.164766,8a0536,GIA088,3.9967,100.8372,9144,252.82,335.73,0,False
2026-03-13T01:28:36.164766,76cdb2,SIA328,3.8455,101.4353,8534.4,246.32,323.32,0,False
2026-03-13T01:30:37.408130,8a0536,GIA088,3.9967,100.8372,9144,252.82,335.73,0,False
2026-03-13T01:30:37.408130,76cd44,SIA352,3.8132,101.4323,9898.38,259.29,335.88,2.6,False
2026-03-13T01:30:37.408130,76cdb2,SIA328,3.8455,101.4353,8534.4,246.32,323.32,0,False
2026-03-13T01:32:38.571578,8a0536,GIA088,3.9967,100.8372,9144,252.82,335.73,0,False
2026-03-13T01:32:38.571578,76cd44,SIA352,3.9613,101.3665,10096.5,259.29,335.88,2.6,False
2026-03-13T01:34:39.712375,76cd44,SIA352,3.9613,101.3665,10096.5,259.29,335.88,2.6,False
2026-03-13T02:13:00.554389,7c1471,Unknown,4.2361,101.5263,10058.4,251,153.33,-0.33,False
2026-03-13T02:29:19.422626,484561,KLM836,3.8113,101.4333,9144,253.54,335.93,0,False
2026-03-13T02:31:26.548217,484561,KLM836,3.8113,101.4333,9144,253.54,335.93,0,False
2026-03-13T02:33:35.204641,484561,KLM836,3.8113,101.4333,9144,253.54,335.93,0,False
2026-03-13T02:45:42.952996,76cda2,SIA392,3.7908,101.4085,10165.08,249.98,303.33,1.3,False
2026-03-13T02:47:44.139525,76cda2,SIA392,3.8118,101.3745,10180.32,250.48,300.62,1.3,False
2026-03-13T02:49:45.944137,76cda2,SIA392,3.8118,101.3745,10180.32,250.48,300.62,1.3,False
2026-03-13T02:51:48.410774,76cdab,SIA366,4.0988,101.5037,9144,251.76,318.23,0,False
2026-03-13T02:53:49.334393,76cda2,Unknown,4.2413,100.5249,10363.2,251.42,285.91,0.33,False
2026-03-13T02:53:49.334393,76cdb9,SIA302,3.7067,101.4795,9806.94,258.14,335.89,3.25,False
2026-03-13T02:53:49.334393,76cdab,SIA366,4.0988,101.5037,9144,251.76,318.23,0,False
2026-03-13T04:09:28.190567,76ceed,SIA345,3.7256,100.7168,11277.6,250.88,131.01,0,False
2026-03-13T04:13:30.445755,750585,AXM70,3.7359,101.5438,7528.56,209.41,154.69,-11.05,False
2026-03-13T04:37:42.802898,76cd75,Unknown,4.1875,101.4371,11887.2,246.63,153.49,0,False
2026-03-13T04:39:43.812911,76cd75,SIA403,4.0023,101.5293,11887.2,247.78,153.49,0,False
2026-03-13T04:45:46.814289,151dc3,AFL296,4.133,101.4092,11887.2,246.63,162.02,0,False
2026-03-13T04:47:47.864246,151dc3,AFL296,3.856,101.4982,11887.2,246.96,162.17,0,False
2026-03-13T05:03:56.653588,8016a3,IGO1002,3.8406,100.4358,10980.42,233.9,305.96,0,False
2026-03-13T05:05:57.577584,8016a3,IGO1002,3.8606,100.4085,10980.42,233.9,305.96,0,False
2026-03-13T05:07:58.508185,8016a3,IGO1002,3.8606,100.4085,10980.42,233.9,305.96,0,False
2026-03-13T05:12:00.444157,76cda8,SIA309,3.7301,101.4005,12496.8,251.12,146.7,0,False
2026-03-13T05:16:02.642048,76cd09,SIA523,3.7986,101.2323,11887.2,250.06,138.67,0.33,False
2026-03-13T05:20:05.031240,75027c,AXM64,4.0582,100.704,9982.2,225.24,165.04,-4.88,False
2026-03-13T05:22:06.157624,75027c,AXM64,3.8261,100.766,9448.8,229.48,165.06,-0.98,False
2026-03-13T05:30:10.285321,76b451,Unknown,3.8963,101.3135,11277.6,232.32,147.3,0.33,False
2026-03-13T05:32:11.278730,89505c,RBA122,3.7394,100.462,11285.22,237.57,103.52,0,False
2026-03-13T05:34:12.204888,7502b2,MAS181,3.7578,100.3885,9479.28,240.76,112.62,-5.85,False
2026-03-13T05:38:14.222135,7503c8,AXM12,3.7261,100.3855,7696.2,221.83,127.08,-12.68,False
2026-03-13T05:42:16.403181,75056f,MXD206,3.7749,101.3896,7955.28,234.18,143.31,-5.85,False
2026-03-13T05:58:24.058668,750109,AXM68,3.9379,100.7869,9898.38,242.08,157.9,-5.53,False
2026-03-13T06:04:27.000293,750543,XAX601,3.9032,100.8299,8907.78,229.89,159.29,-9.75,False
2026-03-13T06:06:27.977440,750543,XAX601,3.8884,100.8355,8846.82,223.57,159.1,-8.13,False
2026-03-13T06:10:29.873399,7501e8,Unknown,4.4073,100.369,11719.56,231.78,182.8,-5.2,False
2026-03-13T06:12:30.791422,8014c4,AIC2380,3.8626,101.4304,10668,226.93,149.48,0,False
2026-03-13T06:12:30.791422,7501e8,Unknown,4.4073,100.369,11719.56,231.78,182.8,-5.2,False
2026-03-13T06:14:31.739471,7501e8,Unknown,4.4073,100.369,11719.56,231.78,182.8,-5.2,False
2026-03-13T06:16:32.777046,76cd43,SIA351,3.7194,101.2547,11887.2,248.97,152.43,0,False
2026-03-13T06:18:33.769724,7502b3,AXM6115,4.0683,100.7,7620,217.68,160.97,-0.33,False
2026-03-13T06:20:34.741914,7502b3,AXM6115,4.0683,100.7,7620,217.68,160.97,-0.33,False
2026-03-13T06:24:36.621907,8016be,IGO1006,3.7018,100.6266,10980.42,233.37,306.21,-0.33,False
